NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000005302.19	5.24656262144407	5.33010855136792	5.40315257321772	5.30425525690007	5.34267682406688	5.34884235427302	5.23970144755719	5.20954701270873	5.07130399867248	5.13233810253877	5.04312953323983	4.96921270787825
ENSG00000101911.13	6.08851234063225	6.06768600223126	6.08886119646587	5.86100136801872	5.93333281645956	5.69456632758736	5.88683454295532	5.94629860322791	6.0356807166262	5.81005384230881	5.84407542090293	5.85974149099375
ENSG00000205542.11	8.66225745289622	8.62718928800789	8.6378426217126	9.02821358992531	8.90190180843002	8.94223757936942	8.54601811407425	8.5381577189092	8.71348671776801	9.00486400659401	9.14402276206384	9.10083902440141
ENSG00000198759.12	4.54720154910579	4.61013997873601	4.35464108595329	3.73488302510962	3.38391833889917	3.37022200414755	5.72014145964891	6.08887278383384	6.33653880941103	5.09464359284761	5.12003832666789	4.8982341557453
ENSG00000176896.8	2.19427284093149	2.73747586643863	2.2907705275702	2.59699057876614	2.41760906306894	2.6652338652264	2.37232921658358	2.26826841701256	2.48037409615972	2.00653506737794	2.53368745699562	2.29281965516756
ENSG00000123595.8	5.04887711540771	4.87252846011164	4.9257197634589	5.2588485244949	5.26012146456812	5.1513555739207	5.28818427757317	5.27663689156966	5.38146872822991	5.44099317955611	5.42292345934589	5.5679311803928
ENSG00000196459.15	3.62913691105989	3.63301659140865	3.57661515624951	3.54618702583222	3.50912395649995	3.70422126999222	3.77105550779355	3.5087501523052	3.77990101770771	3.85004171695778	3.58603635028875	3.81048931438184
ENSG00000046651.16	5.56437505145536	5.56266676115056	5.66802072728641	5.5996393850738	5.58730883116476	5.53068043571632	5.54417209544091	5.59129323119029	5.58521196339894	5.62191694403316	5.50805647592512	5.48385746176762
ENSG00000046653.15	3.63979238796137	3.47344898699139	3.40681492049721	2.98684991671944	2.56688119425337	2.96725992743186	3.32484893048614	3.40352889471457	3.61705326962721	3.15668418199611	3.27829641482828	2.77264757936433
ENSG00000046647.14	4.38566795551498	4.2971462782465	4.43414862704731	4.58040143429483	4.27752366037592	4.46408465503981	4.4571414835599	4.34123340958953	4.32618136123992	4.17301572719497	4.29510113951076	4.17031161353867
ENSG00000181544.15	1.45528780037438	1.29110730427965	0.583585471484407	0.565313457089648	0.569779440690208	0.645374347913789	0.628435236483383	0.459196897468154	0.866559155573791	0.873558956412884	-0.191117884302639	0.319618495480079
ENSG00000130150.12	5.77477463851165	5.58886222749646	5.75242630285015	6.1567085805792	6.04571457291134	5.98517251862219	5.65462030455903	5.74780028804408	6.00100854188647	5.94149955983992	6.03270557653217	5.81639928720077
ENSG00000102048.16	2.43352138010526	2.23893083582149	2.13632342899881	1.47797403754186	0.995605117102925	0.99899974956298	1.13195445981067	1.01097525065412	1.67710786999301	0.108878795740951	0.658104851745802	0.650991601943084
ENSG00000165195.16	5.6432757938852	5.37971603611204	5.54805325215495	5.8426521884284	5.77547179506469	5.76541657713799	5.24277982865598	5.32354159770449	5.65509016447642	5.58840627844579	5.46611783587828	5.29941011522374
ENSG00000087842.11	5.97738695442204	5.88419437044033	5.90374240692191	6.04344812267042	5.90556739739332	5.86556658392221	6.70554046914114	6.75725786114103	6.95603985570156	6.38963962018209	6.43177822101469	6.30996005315674
ENSG00000130234.13	3.35944628948135	3.17801200519259	3.39550844852305	3.90958558077613	3.72307329796003	3.5839275908325	2.43826334108962	2.06244956353999	2.43219717601236	2.94705224782684	2.80613153579863	3.13209774249058
ENSG00000225833.1	1.24805945944511	0.756499938052268	0.996634886155447	1.78178134343904	1.36532275599711	1.33341018360601	-0.027779656786596	-1.01714421185996	-0.466603222196566	-0.230645220059718	-0.034715706195563	0.0470768359184173
ENSG00000147003.7	1.30272324757013	0.930467198455659	1.57960655883717	2.14336163062905	2.18333305669001	1.86773640125716	0.838356826808813	1.01097525065412	1.30145145481018	1.09335193530087	1.99463234867609	0.438735731019572
ENSG00000186312.10	2.43352138010526	2.27164202313468	2.65551049022255	2.59699057876614	2.66950041792982	2.76081068519411	2.43826334108962	2.19448408546396	2.33073053059981	2.44635045265984	2.6303326847508	2.19468031884511
ENSG00000169239.13	4.66663733845358	4.43348955877022	4.30716014661088	4.35153892994448	4.3969997128374	4.12645265252349	4.42497949072251	4.6107387551758	4.77074258413678	4.44175972333697	4.17206964385039	4.3558184361344
ENSG00000169249.14	3.01115481343775	3.16065208022867	3.33760747877329	3.15490876539526	3.01958754243524	2.8152580149862	3.32484893048614	3.27816806250637	3.27859166076938	3.13208652395396	2.90603501298412	3.07807034039572
ENSG00000182287.15	1.71916398576187	1.86312217578125	1.26862398491998	1.94357902037798	2.08773621339951	2.03000540715033	1.69633358878833	1.57338320656495	1.71786800742279	1.32802393187339	1.95785814733162	2.05249240458199
ENSG00000047230.15	4.8429767547141	4.79025630772344	4.85318694499696	4.72987747697643	4.81404504257753	4.84608649894984	4.66419019897835	4.78004832716985	4.91356478860741	4.73915448971117	4.5816117385457	4.55354584584898
ENSG00000169895.6	7.47743298070854	7.49431027753725	7.44399316930569	7.35807760748703	7.38780041170799	7.29876397004453	7.3968744925234	7.37210032855078	7.50546637770634	7.18042396040013	7.21250190901709	7.19449888552883
ENSG00000086712.13	5.17876695414335	5.11262919422242	5.07492998658046	5.19277807727038	5.04791955061498	5.10839380881952	5.26111343781269	5.08236114699295	5.2417107792983	5.00604775458099	5.12833605962247	5.14592771567721
ENSG00000102054.18	5.9107622794394	5.97140740348375	5.81741382585286	5.87310576963677	5.83003406362427	5.75152215026807	5.63600924900073	5.73701246454435	5.93122773954729	5.54946207385421	5.59144867314453	5.6349535402696
ENSG00000169891.18	4.99179705616913	4.91456097320991	4.88182904822826	5.01483474141735	4.99620311062174	4.8677164719143	5.12759830070289	5.15547993403643	4.97790544952612	4.73098764446063	4.75238702775105	4.93415989332159
ENSG00000188158.17	4.87939942484437	5.02899980807583	4.9606629836707	4.58531474804205	4.69338968524173	4.73278717095254	3.52017289525967	3.65345761787474	3.63844322357516	3.88726380808219	3.72383198727784	3.79940170687466
ENSG00000047634.15	3.38500506199144	3.26181000157288	3.37262615313139	4.35729521137359	4.00404011174531	4.38229078357107	3.09887690459708	3.37040553381829	3.50507098188032	3.97977307618984	3.53701593276021	3.76561825579602
ENSG00000008086.13	5.42656256941666	5.55935862974624	5.51186117064007	5.58744676833362	5.60252067494882	5.64281601157652	5.60524467351508	5.54751076852956	5.45262850253382	5.61749357361416	5.65887203789192	5.72852705807128
ENSG00000044446.12	3.96194274804545	4.02711351803736	4.02113515435205	3.89382946011096	3.92326660014284	3.97524737431414	4.08416514594177	3.83438469661051	3.65952066952684	3.74040112435854	3.79852602563952	3.58370611103357
ENSG00000173698.18	0.125761505327574	0.846104209516637	0.583585471484407	0.916699378871797	1.04734261797808	1.60470655066308	1.07782131725509	1.01097525065412	0.124611343835763	0.931725273569578	0.461961841138494	0.920288503677998
ENSG00000131828.14	5.00422004735426	4.95036094391595	4.77244965516028	5.04368022692467	5.06997530319456	4.87200382186913	5.4434156791285	5.29145908775264	5.44657815276318	5.37176822551766	5.40595969293741	5.29941011522374
ENSG00000147010.18	5.55596109956741	5.66778566577869	5.67971958918871	5.93407683297798	5.89854173795865	5.77460573889018	5.27621545979365	5.2885068061039	5.28981685470274	5.56562543696523	5.47590475548034	5.63183162282779
ENSG00000173681.17	4.67702039434376	4.6542228694824	4.75486094157045	4.64771024203498	4.67705963555475	4.56815684707109	4.71384142260293	4.7330468634185	4.76102406243056	4.62038420907142	4.62330529715222	4.69786131774348
ENSG00000184368.16	2.10481227390549	2.36554782913872	2.47392603851364	2.1164599676098	2.13632630313499	2.03000540715033	1.73182254690795	1.97700981188013	1.5919611505978	0.987637056073631	1.84155287001014	1.3431160872484
ENSG00000173674.11	6.225680767847	6.24287757245863	6.17569423525813	6.36390085774069	6.29479946323283	6.36718091224726	6.06087423085868	6.14870482466686	6.36729080914588	6.35285785025733	6.19160285242482	6.28235229213021
ENSG00000177189.14	6.96801511318106	6.90570784372374	6.91655439041137	7.12994764723796	7.23652100281992	7.12824176923797	6.7656316809013	6.74761608520436	6.75407008145101	7.07225711710612	6.90603567493204	6.95821867883546
ENSG00000012174.12	5.51892271221275	5.47759880020009	5.43938911190339	5.63086620855532	5.65765780668292	5.61750495249299	5.51136231162943	5.48956052244089	5.58521196339894	5.59517097133484	5.63286294129922	5.6349535402696
ENSG00000102172.16	5.70545990784723	5.82481648052467	5.85710821758644	6.032696802953	6.15144956916556	5.99306689526819	5.6124026416498	5.54008274848226	5.56021263234686	5.68246094030783	5.89602696382524	5.90699396744578
ENSG00000102174.10	3.98719545551364	3.95845025923233	4.05026683027586	4.44099197018507	4.34626465065261	4.31460416752159	3.52017289525967	3.3591932322617	3.42116770810049	4.04051110781406	4.07238104854391	3.92713986475785
ENSG00000174028.6	3.90124178805003	3.9382166148048	3.76412042640167	3.81235945440502	3.79293687418719	3.76080455307326	4.13806515838565	4.35258561211367	4.34581933190504	4.20284841796742	4.22719114174866	4.2127173324177
ENSG00000123131.13	4.48355873670139	4.52451682077802	4.71448434017882	4.61924724817099	4.70148591338999	4.38229078357107	4.40313280041761	4.5179984824774	4.52302430806877	4.48124666313571	4.52617191279104	4.48599743481992
ENSG00000123130.17	4.75749959864253	4.86718723428635	4.96831453271731	5.21196611038528	5.31919187827074	5.35804127815534	5.17992844373845	5.12270276664631	5.15160248550036	5.30731627278356	5.26631589548581	5.23914149479603
ENSG00000130066.17	10.347744221056	10.2404152293272	10.3286568931512	10.5757651792548	10.4291648875656	10.5359233251011	10.0962671832869	9.85376362320426	10.1629698971557	10.2867879958997	10.384391315882	10.3447829255596
ENSG00000184831.14	5.88636169797345	5.70718068338521	5.9176413163271	5.7472333282441	5.67214930576795	5.75616851016325	5.78069928094368	5.66599186046662	5.90939797893449	5.50943737241676	5.61820822924064	5.20173356280064
ENSG00000238103.4	1.40620397726771	1.35355539572969	1.05528982084664	1.43507185761065	0.767828691147588	1.17587271269573	0.628435236483383	0.891534900479116	1.71786800742279	0.749679829699241	1.42292160886218	0.650991601943084
ENSG00000165182.12	2.16506471740849	1.35355539572969	1.86838855689351	1.63786004612814	1.36532275599711	1.38231868455196	1.41997275133794	1.40912998448253	1.63516258064559	0.383525707681079	1.3107383994175	1.21546480493527
ENSG00000174010.10	4.18203414259377	4.02711351803736	4.29504166408075	4.18674534370559	4.07430852118326	4.14073683164035	4.11808789299377	4.20382754269016	4.15864115057992	3.96592129925226	4.0637541819588	3.89624992186555
ENSG00000130741.11	7.07395639205366	7.29292835168334	7.19285936405266	7.28521471886862	7.31116959353332	7.27062470642522	7.2863490471347	7.28071769838831	7.35046072589309	7.31080075281983	7.33943593319895	7.43467362824536
ENSG00000005889.16	5.96260933825306	5.92589321612265	6.02242370313319	5.906860133844	6.10490155193298	6.1548774681751	6.10044247506301	6.0352844022788	6.13496149407395	6.06196276665167	6.06979863713942	6.02353990405385
ENSG00000067992.17	5.26732639463893	5.68610174316643	5.49606795510057	5.63561090552288	5.74837405886731	5.66274991611606	5.63366589481349	5.70193914128815	5.63394741300758	5.56102578193663	5.46611783587828	5.53154086629029
ENSG00000102230.14	5.4660164807051	5.37219426310236	5.30383860773034	5.52744352716717	5.52708445040582	5.59174188693468	5.3235062490219	5.39665186777796	5.45564418875079	5.48778955172866	5.43635230433652	5.22263537690354
ENSG00000101868.13	4.29420157019549	4.11084920439189	3.86594027681379	3.98588395221186	3.96421857485909	4.26330309003252	4.08416514594177	3.76810750360635	4.08265112711549	3.93781225908984	3.71283857282133	3.78822822690561
ENSG00000232472.1	0.349966654956974	0.448507830790555	0.996634886155447	0.786227024012722	0.995605117102925	-0.354572509636425	0.0862908013491623	1.12127878192934	0.630776753155347	0.383525707681079	-0.566331197775316	0.999934532684343
ENSG00000004848.8	3.2799354165272	2.93419604077277	3.17519495686556	2.77955335529604	2.82580943916527	2.62515679498406	2.60063991781183	2.49007371090054	2.57215456829566	2.36424773263653	2.60677153121853	2.19468031884511
ENSG00000198814.14	7.20708755337106	7.0423104528234	7.21151586577491	7.04333205653873	7.02458294526667	7.01358577743644	6.72658342600708	6.64978168908862	6.92264756106294	6.86584431761698	6.74133955707449	6.55707980073009
ENSG00000157625.16	6.708126146005	6.64517367749189	6.7084444442038	6.99891366778222	7.04301878101702	7.01939529293322	6.66710111656489	6.73248850237117	6.68122274840382	6.97013936905074	6.88047329108781	6.97802231474728
ENSG00000198947.18	6.98378363183557	6.86072770555176	6.9737424664616	6.51702863774687	6.50019969575207	6.51431610068781	6.48670515390112	6.4983116537516	6.45429226951977	6.18065357364964	6.03491412182494	6.01876765011065
ENSG00000147027.4	4.98763217286716	4.84562236113681	5.07138178974145	4.79494705106143	4.94256363724715	4.81524915746715	4.19638894428489	4.07268530949908	4.56830731632751	4.23785195516179	4.39476786007868	4.25391211179245
ENSG00000165164.14	8.718942794715	8.48361429415391	8.61669765677543	8.38891940415434	8.31104131977587	8.35956697424577	8.34512333020992	8.41497423993074	8.50877407516142	8.16447716968984	8.0556196722193	7.91224305393714
ENSG00000130962.18	3.68164431792353	3.92799237240467	3.71038245494695	3.68997200828162	3.49986922861546	3.73279029714157	3.11240387714096	3.5087501523052	3.59534140114481	3.68228912645022	3.72383198727784	3.86468408777557
ENSG00000147036.12	2.22290134583872	2.20546072508771	2.33878501742088	2.4962450273192	2.16002112171779	2.58393452278944	1.54494511521285	1.91710277302691	1.79608814423577	2.1358808206069	2.22873466114683	2.52593180996302
ENSG00000047597.7	3.397616629957	3.21211747472913	3.34937506912488	3.19403331950887	3.11965165677511	3.09011580754375	3.47899553119435	3.41440314568441	3.31889411070395	2.87476237007087	2.90603501298412	3.07807034039572
ENSG00000165169.11	6.8165868324609	6.66685463762025	6.82153870218607	7.06019414533676	6.95940307022979	6.81635970387686	6.90428717421331	7.12806831555738	7.25847945588418	7.04369291510336	7.13122914105149	6.86424647369899
ENSG00000147041.12	5.58657526724346	5.45641377700048	5.61294931731286	5.57761793614181	5.57193488222837	5.36718191921142	4.72709127003072	4.69341852666637	4.95251246876633	4.86016314996	4.93848562324392	4.79036661940472
ENSG00000156313.15	7.16159859347439	6.91609066913596	7.04783334067354	6.80720598214105	6.60857382038008	6.63021515025362	6.68644881194926	6.60776430098431	6.9645332093114	6.63038703516695	6.67349958039986	6.32550191341126
ENSG00000156298.13	1.63645429432951	2.20546072508771	2.21561277557358	1.47797403754186	1.44463807003319	1.83297153861429	2.23066840380843	2.44835716329612	2.19295658270499	1.63859076874074	2.1656329328541	2.35472290719312
ENSG00000165175.17	7.16621257773441	7.2758975900894	7.16815648402323	7.19568057555017	7.24969393557165	7.21517737126236	8.0878889147643	7.9290967684205	8.10325041312831	7.60809386114019	7.65298892576729	7.72863277793573
ENSG00000183337.18	5.2844041397362	5.34170876532045	5.38325692444369	5.17006464513843	5.14015796237696	5.12285701409547	5.21169637625161	5.22815583227723	5.05548902557951	4.94733825001489	5.01655437161535	5.06491136768876
ENSG00000182220.15	6.8998382561443	6.85399308836548	6.83624841740786	6.84968299944739	6.89202311120255	6.88584825644591	6.86287160671545	6.89852544641165	7.10464253941658	6.79122068024109	6.91445680031868	6.85758039371936
ENSG00000185753.13	4.59178512545185	4.48321664377985	4.66354945845235	4.65239995434202	4.50270800114888	4.58392412484154	4.47295754548358	4.55286335871172	4.4340861986617	4.46656542112508	4.59962814771242	4.48599743481992
ENSG00000180182.11	6.21324971655554	6.31918531056263	6.19701686298046	6.26018560371235	6.33828568810908	6.32088729280913	6.36201843991671	6.30588036309553	6.21722537060112	6.30826855853548	6.35430948312743	6.42263715718812
